label,tag,tag_base,tag_low,ns_seed,boot_seed,n_boot,n_live,ns_logZ,H,bootstrap_sd,skilling_sd_sqrt_H_over_nlive,bootstrap_sd_over_skilling_sd,boot_file,ns_file,empirical_multirun_sd,empirical_multirun_source,bootstrap_sd_over_empirical_multirun_sd,skilling_sd_over_empirical_multirun_sd
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1192,2192,200,100,-181.4851531338044,25.886398309117787,0.5078543795678342,0.5087867756645978,0.998167412870459,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1192_bootseed2192.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1192.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,0.9596717557852622,0.9614336667488537
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1193,2193,200,100,-181.51846687217733,25.704424262854587,0.5020577081063613,0.5069953082904671,0.9902610534981973,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1193_bootseed2193.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1193.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,0.9487180215989471,0.958048403749198
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1194,2194,200,100,-181.84668181101873,26.25969820141609,0.5000983647184071,0.5124421743125374,0.975911799978817,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1194_bootseed2194.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1194.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,0.9450155301270721,0.968341124830732
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1195,2195,200,100,-181.5685970905673,26.237338654537638,0.5494934246328746,0.5122239613151423,1.0727600934990282,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1195_bootseed2195.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1195.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,1.038355364895404,0.9679287766089376
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1196,2196,200,100,-182.0583982120133,27.02363903137038,0.5371174602072623,0.5198426591899743,1.0332308261199759,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1196_bootseed2196.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1196.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,1.014969008515116,0.9823255199678494
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1197,2197,200,100,-181.84693693472585,26.19240308769856,0.5096517138117895,0.5117851413210289,0.9958314000603211,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1197_bootseed2197.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1197.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,0.9630681051700944,0.9670995563222429
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1198,2198,200,100,-180.71732196840887,25.17260026810814,0.4833720835900876,0.5017230338354832,0.9634241423896576,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1198_bootseed2198.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1198.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,0.9134085572939704,0.9480856012476192
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1199,2199,200,100,-181.76446669296104,26.54091416370592,0.49776004258811674,0.5151787472684206,0.966189007654797,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1199_bootseed2199.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1199.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,0.940596897946964,0.9735123153905964
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1200,2200,200,100,-181.61731394635643,25.867292793209977,0.5374319812761089,0.5085989853824915,1.056691021260952,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1200_bootseed2200.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1200.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,1.0155633461806264,0.9610788070941987
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1201,2201,200,100,-182.5114292856076,26.7037105559432,0.5301953484676014,0.5167563309330927,1.026006488416392,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1201_bootseed2201.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1201.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,1.0018885756308018,0.9764934110477065
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1202,2202,200,100,-180.8016427675545,25.236726442110772,0.4803467608113536,0.5023616868563006,0.9561771396566627,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1202_bootseed2202.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1202.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,0.9076917279434872,0.9492924378733993
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1203,2203,200,100,-181.66294749802185,26.165297829357925,0.5313645081434998,0.5115202618602505,1.038794643659044,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1203_bootseed2203.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1203.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,1.0040978890956527,0.9665990243835145
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1204,2204,200,100,-181.30726601735964,25.7692493710422,0.4934996532450094,0.5076342125097776,0.9721560152636561,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1204_bootseed2204.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1204.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,0.9325462135663195,0.9592557150545491
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1205,2205,200,100,-181.7581921769725,26.193634356142766,0.4976043516378981,0.5117971703335489,0.9722686651698348,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1205_bootseed2205.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1205.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,0.940302695093612,0.967122287057725
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1206,2206,200,100,-181.66514835155164,26.517869743080734,0.5161797065646064,0.5149550440871585,1.002378192992786,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1206_bootseed2206.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1206.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,0.9754037874422062,0.9730895925917515
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1207,2207,200,100,-182.51015950315056,26.684093892101583,0.5380436021559423,0.5165664903195094,1.041576664841633,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1207_bootseed2207.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1207.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,1.0167191012695636,0.9761346769650904
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1208,2208,200,100,-181.87172639190803,26.34627131203158,0.506665722127763,0.5132861902684659,0.987101799607661,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1208_bootseed2208.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1208.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,0.9574255981888443,0.9699360274384953
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1209,2209,200,100,-181.42265705914542,26.09411420508619,0.4801410334563624,0.5108239834334933,0.9399343982032792,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1209_bootseed2209.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1209.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,0.9073029733320856,0.965283295372986
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1210,2210,200,100,-180.8870030131561,25.527241080736054,0.5247205264415159,0.5052449018123394,1.038546899848601,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1210_bootseed2210.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1210.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,0.9915430272260478,0.9547407318538956
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1211,2211,200,100,-181.75077758939887,26.070205305771204,0.5222149203837712,0.5105899069289482,1.022767808954047,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1211_bootseed2211.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1211.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,0.9868082854152392,0.9648409705272378
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1212,2212,200,100,-181.32602896903768,25.712426202930406,0.5302435299871487,0.5070742174764007,1.045692152572964,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1212_bootseed2212.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1212.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,1.0019796222877189,0.9581975152269347
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1213,2213,200,100,-181.02271088423095,25.847194865022168,0.5219939381490557,0.5084013657045205,1.0267359085979229,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1213_bootseed2213.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1213.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,0.9863907042783645,0.9607053732301499
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1214,2214,200,100,-182.2120146147352,26.229683246188472,0.49669245562043973,0.5121492287037878,0.9698197864664017,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1214_bootseed2214.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1214.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,0.9385795222957076,0.9677875574342324
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1215,2215,200,100,-181.627974868966,26.541244675523107,0.5314005485637354,0.5151819549976795,1.0314812920148357,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1215_bootseed2215.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1215.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,1.0041659932112383,0.97351837690605
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1216,2216,200,100,-182.2555040687579,26.42246018059698,0.5548811750078456,0.514027822015472,1.079476929540876,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1216_bootseed2216.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1216.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,1.0485363775441103,0.9713374587728103
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1217,2217,200,100,-182.16362474288962,26.52589757795785,0.5244718536811264,0.5150329851374361,1.018326726279816,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1217_bootseed2217.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1217.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,0.9910731204295719,0.973236874622934
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1218,2218,200,100,-181.71204867238959,26.05923527687126,0.5371862397027299,0.5104824705792674,1.0523108444706446,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1218_bootseed2218.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1218.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,1.0150989783289703,0.9646379524289769
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1219,2219,200,100,-180.53254953024177,25.171794264205904,0.4862484757599168,0.5017150014122151,0.9691726864678881,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1219_bootseed2219.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1219.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,0.9188439585329948,0.9480704227042197
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1220,2220,200,100,-181.80774867600036,26.04352860488405,0.5715092779708415,0.5103286059480112,1.1198848571484212,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1220_bootseed2220.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1220.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,1.0799578270932029,0.9643472006962527
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1221,2221,200,100,-181.9515690772979,26.613927603707637,0.49992257461159195,0.5158868829860636,0.9690546340661604,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1221_bootseed2221.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1221.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,0.9446833467153616,0.9748504506412227
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1222,2222,200,100,-182.12536897846724,26.563698196055395,0.5254887670201479,0.5153998272802912,1.0195749769515736,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1222_bootseed2222.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1222.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,0.9929947401867367,0.9739300812929824
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1223,2223,200,100,-181.5898416340396,26.116244384232594,0.5287180209390194,0.5110405500959058,1.034591131446998,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1223_bootseed2223.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1223.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,0.9990969299145028,0.9656925325825553
nl100_m50_w50,d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m50_w50_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1224,2224,200,100,-181.25831274031881,25.731223196950676,0.4990490123833574,0.5072595311766027,0.9838139684153381,results/bootstrap_runs/nl100_m50_w50/boot_method3_out/boot3_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1224_bootseed2224.npz,results/bootstrap_runs/nl100_m50_w50/ns_runs_out/ns_out_d12_nl100_m50_w50_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1224.npz,0.5291959219454955,results/nl100_m50_w50/combined_nl100_m50_w50.npz,0.9430326117190997,0.9585476949855406
